"Head","","Recurrent","Capital","24"
"No.","","Expenditure","Expenditure",""
"","","Rs.","Rs.",""
"","Ministry  of  Vocational  and  Technical  Training","","",""
"","Recurrent
2,011,354,000","","",""
"","Capital
3,258,574,000","","",""
"Made  up  as  follows :—","","","",""
"Head","129 Minister  of  Vocational  and  Technical  Training","","",""
"","Programme  01
Operational  Activities","81,940,000","13,050,000",""
"","Programme  02
Development  Activities","1,057,436,000","2,196,972,000",""
"Head","215
Department  of  Technical  Education  and  Training","","",""
"","Programme  01
Operational  Activities","116,265,000","11,950,000","Appropriation Act, No. 47 of 2006"
"","Programme  02
Development  Activities","755,713,000","1,036,602,000",""
"","Ministry  of  Local  Government  and  Provincial  Councils","","",""
"","Recurrent
  72,116,668,000","","",""
"","Capital
31,546,152,000","","",""
"Made  up  as  follows :—","","","",""
"Head","130 Minister  of  Local  Government  and  Provincial  Councils","","",""
"","Programme  01
Operational  Activities","166,668,000","93,152,000",""
"","Programme  02
Development  Activities","—","11,453,000,000",""
"Head","312 Western  Provincial  Council","","",""
"","Programme  01
Operational  Activities","9,315,000,000","—",""
"","Programme  02
Development  Activities","—","3,418,000,000",""
