"","","","Recurrent","Capital"
"Head No.","","","Expenditure","Expenditure"
"","","","Rs.","Rs."
"","Ministry of Digital Economy","","",""
"","Recurrent","6,752,000,000","",""
"","Capital","9,871,000,000","",""
"Made up as follows :-","","","",""
"Head  186  Minister of  Digital Economy","","","",""
"","Programme 01","Operational Activities","239,000,000","21,000,000"
"","Programme 02","Development Activities","4,513,000,000","7,330,000,000"
"","Head  227 Department of Registration of Persons","","",""
"","Programme 01","Operational Activities","2,000,000,000","2,520,000,000"
"","Ministry of Public Security and Parliamentary Affairs","","",""
"","Recurrent","159,000,000,000","",""
"","Capital","16,945,000,000","",""
